month,monthNum,dayOfMonth,tideTime,tideHeight,date,tideDateTimeAus,high_low,high_low_1_2
December,12,26,15:25,0.39,26/12/2023,2023-12-26 15:25:00,Low,Low2
December,12,26,21:17,1.3,26/12/2023,2023-12-26 21:17:00,High,High2
December,12,27,02:35,0.59,27/12/2023,2023-12-27 02:35:00,Low,Low1
December,12,27,09:17,1.91,27/12/2023,2023-12-27 09:17:00,High,High1
December,12,27,16:06,0.38,27/12/2023,2023-12-27 16:06:00,Low,Low2
December,12,27,22:02,1.3,27/12/2023,2023-12-27 22:02:00,High,High2
December,12,28,03:16,0.61,28/12/2023,2023-12-28 03:16:00,Low,Low1
December,12,28,09:57,1.89,28/12/2023,2023-12-28 09:57:00,High,High1
December,12,28,16:45,0.38,28/12/2023,2023-12-28 16:45:00,Low,Low2
December,12,28,22:44,1.3,28/12/2023,2023-12-28 22:44:00,High,High2
December,12,29,03:58,0.63,29/12/2023,2023-12-29 03:58:00,Low,Low1
December,12,29,10:35,1.86,29/12/2023,2023-12-29 10:35:00,High,High1
December,12,29,17:21,0.41,29/12/2023,2023-12-29 17:21:00,Low,Low2
December,12,29,23:22,1.3,29/12/2023,2023-12-29 23:22:00,High,High2
December,12,30,04:37,0.66,30/12/2023,2023-12-30 04:37:00,Low,Low1
December,12,30,11:13,1.81,30/12/2023,2023-12-30 11:13:00,High,High1
December,12,30,17:58,0.44,30/12/2023,2023-12-30 17:58:00,Low,Low2
December,12,31,00:01,1.3,31/12/2023,2023-12-31 00:01:00,High,High1
December,12,31,05:18,0.69,31/12/2023,2023-12-31 05:18:00,Low,Low1
December,12,31,11:48,1.75,31/12/2023,2023-12-31 11:48:00,High,High2
December,12,31,18:33,0.48,31/12/2023,2023-12-31 18:33:00,Low,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
,,,,,,,,High2
,,,,,,,,Low2
,,,,,,,,High1
,,,,,,,,Low1
